,age_avg,bra_id,cidade,cnae_id,distance,ibge_id,instituicao,num_emp,num_emp_growth,num_emp_growth_5,num_est,num_jobs,opp_gain,rca,wage,wage_avg,wage_growth,wage_growth_5,year,industry_section,industry_class
141,37.742,4mg050611,Salinas,01512,0.654,3157005,IFNMG,62,0.127,0.057,36,62,0.534,2.247,28129.52,453.70,0.34,0.201,2008,Agropecuária,Criação de bovinos
142,41.188,4mg020100,Aracuai,01512,0.703,3103405,IFNMG,80,-0.024,0.149,63,80,0.327,5.004,36081.58,451.02,0.109,0.277,2008,Agropecuária,Criação de bovinos
143,40.263,4mg080000,Araxa,01512,0.652,3104007,CEFET,449,-0.178,0.11,224,449,0.396,3.221,298027.79,663.76,-0.049,0.25,2008,Agropecuária,Criação de bovinos
144,39.208,4mg080609,Uberlandia,01512,0.544,3170206,IFTM,1230,0.022,0.065,543,1231,0.7709999999999999,1.057,1033621.82,839.66,0.137,0.158,2010,Agropecuária,Criação de bovinos
145,37.719,4mg040002,Joao Pinheiro,01512,0.7020000000000001,3136306,IFTM,467,-0.332,-0.011,270,467,0.32299999999999995,11.885,295107.52,631.92,-0.363,0.088,2008,Agropecuária,Criação de bovinos
146,40.181,4mg070310,Passos,01512,0.557,3147907,IFSUL,563,-0.057,0.001,300,563,0.797,4.966,359374.19,638.32,0.023,0.119,2008,Agropecuária,Criação de bovinos
147,43.147,4mg070411,Pocos de Caldas,01512,0.642,3151800,IFSUL,34,-0.277,0.123,10,34,0.42700000000000005,0.106,21274.28,625.71,-0.121,0.29,2009,Agropecuária,Criação de bovinos
148,41.175,4mg000107,Nepomuceno,01512,0.728,3144607,CEFET,40,0.429,0.679,8,40,0.282,2.471,23407.87,585.20,0.554,0.932,2009,Agropecuária,Criação de bovinos
149,42.825,4mg030019,Santa Luzia,01512,0.843,3157807,IFMG,40,0.081,0.016,29,40,-0.27899999999999997,0.16,24354.40,608.86,0.207,0.141,2009,Agropecuária,Criação de bovinos
150,35.561,4mg030501,Itabirito,01512,0.8170000000000001,3131901,IFMG,41,0.206,0.095,19,41,-0.161,0.447,25768.88,628.51,0.266,0.248,2009,Agropecuária,Criação de bovinos
151,37.279,4mg030005,Contagem,01512,0.66,3118601,CEFET,43,-0.246,0.01,15,43,0.255,0.042,37836.58,879.92,-0.073,0.088,2009,Agropecuária,Criação de bovinos
152,38.34,4mg070703,Carmo de Minas,01512,0.8240000000000001,3114105,IFSUL,47,0.146,0.392,20,47,-0.08,4.208,25487.37,542.28,0.274,0.558,2009,Agropecuária,Criação de bovinos
153,39.51,4mg030001,Betim,01512,0.879,3106705,IFMG,51,-0.121,0.045,21,51,-0.456,0.04,29378.79,576.06,-0.165,0.153,2009,Agropecuária,Criação de bovinos
154,42.294,4mg100404,Ipatinga,01512,0.754,3131307,IFMG,51,-0.136,0.061,33,51,0.027999999999999997,0.074,27137.35,532.11,0.058,0.21,2009,Agropecuária,Criação de bovinos
155,36.484,4mg100311,Sao Joao Evangelista,01512,0.851,3162807,IFMG,62,0.24,0.115,28,62,-0.18,5.953,31997.17,516.08,0.308,0.22,2009,Agropecuária,Criação de bovinos
156,39.6,4mg070008,Machado,01512,0.736,3139003,IFSUL,30,0.0,0.046,11,30,0.157,0.6,17614.99,587.17,0.049,0.17,2009,Agropecuária,Criação de bovinos
157,38.359,4mg050611,Salinas,01512,0.695,3157005,IFNMG,64,0.032,0.038,39,64,0.39799999999999996,2.01,32431.05,506.74,0.153,0.188,2009,Agropecuária,Criação de bovinos
158,37.746,4mg020302,Diamantina,01512,0.743,3121605,IFNMG,71,-0.145,0.095,36,71,0.17,1.041,35685.46,502.61,-0.042,0.226,2009,Agropecuária,Criação de bovinos
159,40.077,4mg110515,Uba,01512,0.638,3169901,IFSudeste,78,-0.124,0.069,36,78,0.444,0.541,43275.22,554.81,0.004,0.233,2009,Agropecuária,Criação de bovinos
160,40.537,4mg020100,Aracuai,01512,0.736,3103405,IFNMG,82,0.025,0.051,57,82,0.239,3.426,41264.57,503.23,0.144,0.174,2009,Agropecuária,Criação de bovinos
161,39.957,4mg060200,Arcos,01512,0.693,3104205,IFMG,92,-0.098,0.065,19,92,0.331,3.165,92721.59,1007.84,0.005,0.171,2009,Agropecuária,Criação de bovinos
162,35.677,4mg050210,Porteirinha,01512,0.7509999999999999,3152204,IFNMG,96,0.143,0.11,40,96,0.203,8.846,51302.74,534.40,0.268,0.25,2009,Agropecuária,Criação de bovinos
163,39.146,4mg050505,Pirapora,01512,0.738,3151206,IFNMG,103,-0.51,0.08,18,103,0.18,1.909,77907.11,756.38,-0.377,0.243,2009,Agropecuária,Criação de bovinos
164,37.13,4mg030203,Conselheiro Lafaiete,01512,0.635,3118304,IFMG,123,-0.196,-0.017,70,123,0.479,1.012,65882.70,535.63,-0.137,0.101,2009,Agropecuária,Criação de bovinos
165,38.516,4mg000212,Sao Joao del Rei,01512,0.68,3162500,IFSudeste,128,0.185,0.035,71,128,0.35200000000000004,0.939,67280.29,525.63,0.378,0.166,2009,Agropecuária,Criação de bovinos
166,38.374,4mg110508,Rio Pomba,01512,0.765,3155801,IFSudeste,131,-0.071,0.0,69,131,0.09699999999999999,6.251,68728.77,524.65,0.069,0.128,2009,Agropecuária,Criação de bovinos
167,37.391,4mg030503,Ouro Preto,01512,0.8420000000000001,3146107,IFMG,69,0.113,0.11,29,69,-0.24,0.451,40489.66,586.81,0.319,0.251,2009,Agropecuária,Criação de bovinos
168,45.95,4mg030016,Ribeirao das Neves,01512,0.7759999999999999,3154606,IFMG,20,-0.13,0.127,8,20,0.02,0.177,12173.36,608.67,-0.011,0.284,2009,Agropecuária,Criação de bovinos
169,41.733,4mg070915,Varginha,01512,0.634,3170701,CEFET,15,-0.25,-0.056,6,15,0.433,0.043,6458.57,430.57,-0.209,-0.014,2009,Agropecuária,Criação de bovinos
170,35.615,4mg030202,Congonhas,01512,0.861,3118007,IFMG,13,0.083,-0.015,10,13,-0.309,0.126,7022.44,540.19,0.302,0.098,2009,Agropecuária,Criação de bovinos
171,37.787,4mg080408,Patrocinio,01512,0.622,3148103,IFTM,564,-0.033,0.049,284,564,0.589,6.497,358220.38,635.14,0.046,0.163,2008,Agropecuária,Criação de bovinos
172,39.096,4mg110311,Muriae,01512,0.568,3143906,IFSudeste,595,-0.013,0.255,247,596,0.757,3.957,266310.20,446.83,0.054,0.397,2008,Agropecuária,Criação de bovinos
173,38.447,4mg010103,Curvelo,01512,0.618,3120904,CEFET,625,-0.035,0.067,263,626,0.602,8.596,353321.09,564.41,0.046,0.189,2008,Agropecuária,Criação de bovinos
174,41.438,4mg110111,Juiz de Fora,01512,0.644,3136702,IFSudeste,655,-0.079,0.278,342,656,0.359,0.625,326501.47,497.72,-0.007,0.431,2008,Agropecuária,Criação de bovinos
175,38.112,4mg040005,Paracatu,01512,0.674,3147006,IFTM,679,0.21,0.199,363,679,0.41,6.785,454585.54,669.49,0.28,0.327,2008,Agropecuária,Criação de bovinos
176,39.742,4mg110007,Leopoldina,01512,0.643,3138401,CEFET,719,0.016,0.49,309,720,0.48200000000000004,12.42,336079.96,466.78,0.13,0.668,2008,Agropecuária,Criação de bovinos
177,39.485,4mg080204,Ituiutaba,01512,0.657,3134202,IFTM,775,-0.006,0.172,411,775,0.43700000000000006,6.768,499277.35,644.23,0.115,0.32,2008,Agropecuária,Criação de bovinos
178,38.904,4mg050413,Montes Claros,01512,0.578,3143302,IFNMG,793,0.022,0.034,419,795,0.682,1.766,385915.55,485.43,0.111,0.155,2008,Agropecuária,Criação de bovinos
179,38.543,4mg100209,Governador Valadares,01512,0.534,3127701,IFMG,797,-0.046,-0.006,370,797,0.8140000000000001,2.444,431105.84,540.91,0.065,0.107,2008,Agropecuária,Criação de bovinos
180,38.216,4mg080306,Patos de Minas,01512,0.525,3148004,IFTM,809,0.037,0.075,374,809,0.894,5.028,529708.73,654.77,0.106,0.196,2008,Agropecuária,Criação de bovinos
181,37.31,4mg090112,Teofilo Otoni,01512,0.5920000000000001,3168606,IFNMG,932,0.003,0.075,461,932,0.665,6.972,435445.20,467.22,0.099,0.199,2008,Agropecuária,Criação de bovinos
182,37.797,4mg030000,Belo Horizonte,01512,0.823,3106200,IFMG,1102,0.005,0.025,218,1102,-0.265,0.116,933152.07,846.78,0.054,0.127,2008,Agropecuária,Criação de bovinos
183,39.129,4mg080609,Uberlandia,01512,0.556,3170206,IFTM,1188,-0.048,0.081,548,1188,0.71,1.109,824757.71,694.24,0.044,0.171,2008,Agropecuária,Criação de bovinos
184,39.516,4mg080505,Uberaba,01512,0.51,3170107,IFTM,1781,-0.018,0.057,756,1782,0.925,4.41,1330904.30,746.86,0.103,0.187,2008,Agropecuária,Criação de bovinos
185,46.0,4mg030007,Ibirite,01512,0.8370000000000001,3129806,IFMG,1,0.0,-0.129,1,1,-0.235,0.013,930.00,930.00,1.146,0.129,2009,Agropecuária,Criação de bovinos
186,43.333,4mg030208,Ouro Branco,01512,0.9420000000000001,3145901,IFMG,3,-0.5,0.0,3,3,-0.631,0.016,1489.91,496.64,-0.478,0.137,2009,Agropecuária,Criação de bovinos
187,34.833,4mg030018,Sabara,01512,0.8370000000000001,3156700,IFMG,6,-0.739,-0.222,4,6,-0.249,0.061,3739.50,623.25,-0.781,-0.186,2009,Agropecuária,Criação de bovinos
188,45.429,4mg110209,Manhuacu,01512,0.636,3139409,IFSudeste,7,-0.3,-0.141,4,7,0.498,0.054,2824.66,403.52,-0.315,-0.093,2009,Agropecuária,Criação de bovinos
189,37.5,4mg070407,Inconfidentes,01512,0.89,3130606,IFSUL,8,-0.333,-0.062,6,8,-0.382,0.826,4377.17,547.15,-0.342,0.035,2009,Agropecuária,Criação de bovinos
190,40.222,4mg070809,Muzambinho,01512,0.7120000000000001,3144102,IFSUL,9,0.8,None,8,9,0.292,0.46,5893.32,654.81,1.036,None,2009,Agropecuária,Criação de bovinos
191,37.5,4mg100412,Timoteo,01512,0.8270000000000001,3168705,CEFET,10,0.667,0.149,6,10,-0.225,0.048,4977.32,497.73,0.92,0.218,2009,Agropecuária,Criação de bovinos
192,36.348,4mg050204,Janauba,01512,0.648,3135100,IFNMG,471,0.085,0.141,103,471,0.527,9.966,281493.41,597.65,0.198,0.274,2008,Agropecuária,Criação de bovinos
193,39.672,4mg080505,Uberaba,01512,0.54,3170107,IFTM,1634,-0.051,-0.015,683,1635,0.838,3.555,1519715.32,929.49,0.044,0.096,2010,Agropecuária,Criação de bovinos
194,46.0,4mg030007,Ibirite,01512,0.807,3129806,IFMG,3,0.5,0.084,1,3,-0.128,0.04,3554.51,1184.84,0.484,0.386,2011,Agropecuária,Criação de bovinos
195,36.5,4mg030202,Congonhas,01512,0.862,3118007,IFMG,4,-0.636,-0.301,4,4,-0.307,0.027,2113.46,528.37,-0.671,-0.253,2011,Agropecuária,Criação de bovinos
196,39.369,4mg080306,Patos de Minas,01512,0.54,3148004,IFTM,802,0.005,0.006,373,802,0.847,4.267,786902.20,981.18,0.156,0.104,2012,Agropecuária,Criação de bovinos
197,38.999,4mg030000,Belo Horizonte,01512,0.8079999999999999,3106200,IFMG,902,0.201,-0.038,197,903,-0.18,0.093,1102177.16,1220.57,0.36,0.045,2012,Agropecuária,Criação de bovinos
198,40.001,4mg100209,Governador Valadares,01512,0.5539999999999999,3127701,IFMG,904,0.059,0.016,414,904,0.775,2.613,732244.92,810.01,0.178,0.126,2012,Agropecuária,Criação de bovinos
199,40.054,4mg080609,Uberlandia,01512,0.537,3170206,IFTM,1058,-0.069,-0.032,469,1066,0.74,0.92,1124856.40,1055.21,0.09,0.073,2012,Agropecuária,Criação de bovinos
200,40.406,4mg080505,Uberaba,01512,0.551,3170107,IFTM,1666,0.009,-0.017,662,1672,0.7659999999999999,3.844,1960233.13,1172.39,0.124,0.102,2012,Agropecuária,Criação de bovinos
201,45.6,4mg030007,Ibirite,01512,0.787,3129806,IFMG,5,0.25,0.38,3,5,-0.055999999999999994,0.057,5831.66,1166.33,0.197,0.682,2013,Agropecuária,Criação de bovinos
202,37.2,4mg030208,Ouro Branco,01512,0.937,3145901,IFMG,5,-0.167,-0.036,4,5,-0.6,0.025,3782.69,756.54,-0.033,0.058,2013,Agropecuária,Criação de bovinos
203,39.667,4mg030202,Congonhas,01512,0.863,3118007,IFMG,6,1.0,-0.129,5,6,-0.316,0.051,5386.62,897.77,1.357,0.0,2013,Agropecuária,Criação de bovinos
204,32.857,4mg030018,Sabara,01512,0.828,3156700,IFMG,7,-0.125,-0.212,3,7,-0.20800000000000002,0.057,5825.56,832.22,-0.271,-0.194,2013,Agropecuária,Criação de bovinos
205,37.584,4mg090112,Teofilo Otoni,01512,0.5870000000000001,3168606,IFNMG,799,-0.074,-0.03,348,799,0.675,5.712,564678.17,706.73,0.061,0.073,2012,Agropecuária,Criação de bovinos
206,38.25,4mg100412,Timoteo,01512,0.789,3168705,CEFET,8,0.333,0.059,7,8,-0.077,0.043,5707.81,713.48,0.41,0.171,2013,Agropecuária,Criação de bovinos
207,43.333,4mg110209,Manhuacu,01512,0.6579999999999999,3139409,IFSudeste,15,0.071,0.084,6,15,0.37,0.114,10469.58,697.97,0.188,0.205,2013,Agropecuária,Criação de bovinos
208,39.421,4mg070915,Varginha,01512,0.618,3170701,CEFET,19,0.462,-0.01,13,19,0.479,0.068,15675.19,825.01,0.686,0.139,2013,Agropecuária,Criação de bovinos
209,41.429,4mg070407,Inconfidentes,01512,0.79,3130606,IFSUL,21,0.167,0.118,15,21,0.02,4.153,17401.03,828.62,0.212,0.212,2013,Agropecuária,Criação de bovinos
210,43.333,4mg030016,Ribeirao das Neves,01512,0.7609999999999999,3154606,IFMG,24,0.412,0.009,9,24,0.042,0.178,23954.28,998.10,0.729,0.142,2013,Agropecuária,Criação de bovinos
211,48.833,4mg070411,Pocos de Caldas,01512,0.629,3151800,IFSUL,24,0.143,-0.126,12,24,0.425,0.093,28572.60,1190.53,0.241,0.034,2013,Agropecuária,Criação de bovinos
212,44.654,4mg030005,Contagem,01512,0.711,3118601,CEFET,26,-0.435,-0.145,11,26,0.044000000000000004,0.018,26304.35,1011.71,-0.524,-0.084,2013,Agropecuária,Criação de bovinos
213,41.462,4mg070008,Machado,01512,0.738,3139003,IFSUL,26,0.238,-0.028,9,26,0.14300000000000002,0.524,22443.14,863.20,0.323,0.06,2013,Agropecuária,Criação de bovinos
214,38.778,4mg100404,Ipatinga,01512,0.765,3131307,IFMG,27,-0.27,-0.145,20,27,-0.027000000000000003,0.04,20975.23,776.86,-0.264,-0.039,2013,Agropecuária,Criação de bovinos
215,43.333,4mg000107,Nepomuceno,01512,0.716,3144607,CEFET,30,0.071,0.014,7,30,0.28,1.796,26864.04,895.47,0.221,0.123,2013,Agropecuária,Criação de bovinos
216,39.786,4mg070809,Muzambinho,01512,0.7040000000000001,3144102,IFSUL,14,-0.125,0.229,11,14,0.29600000000000004,0.727,11691.60,835.11,-0.118,0.322,2013,Agropecuária,Criação de bovinos
217,39.632,4mg050413,Montes Claros,01512,0.5920000000000001,3143302,IFNMG,766,0.045,-0.003,427,766,0.6559999999999999,1.411,560095.88,731.20,0.186,0.1,2012,Agropecuária,Criação de bovinos
218,41.725,4mg080204,Ituiutaba,01512,0.633,3134202,IFTM,683,-0.061,-0.026,365,683,0.535,6.387,673355.16,985.88,0.078,0.085,2012,Agropecuária,Criação de bovinos
219,38.499,4mg040002,Joao Pinheiro,01512,0.735,3136306,IFTM,677,-0.066,-0.006,356,678,0.237,12.624,639795.78,943.65,0.074,0.067,2012,Agropecuária,Criação de bovinos
220,37.374,4mg040100,Arinos,01512,0.7709999999999999,3104502,IFNMG,171,-0.105,0.039,95,171,0.15,26.205,151763.98,887.51,0.061,0.156,2012,Agropecuária,Criação de bovinos
221,40.698,4mg060103,Divinopolis,01512,0.575,3122306,CEFET,172,-0.407,-0.142,83,172,0.635,0.587,175273.90,1019.03,-0.275,-0.04,2012,Agropecuária,Criação de bovinos
222,38.184,4mg050305,Januaria,01512,0.684,3135209,IFNMG,174,0.074,-0.012,69,174,0.42,5.987,135107.77,776.48,0.226,0.083,2012,Agropecuária,Criação de bovinos
223,41.321,4mg060203,Formiga,01512,0.597,3126109,IFMG,187,0.154,-0.007,99,187,0.669,2.319,165256.83,883.73,0.291,0.103,2012,Agropecuária,Criação de bovinos
224,41.267,4mg070913,Tres Coracoes,01512,0.73,3169307,IFSUL,191,-0.05,0.184,76,191,0.161,2.057,167002.72,874.36,0.092,0.34,2012,Agropecuária,Criação de bovinos
225,41.755,4mg110407,Ponte Nova,01512,0.6709999999999999,3152105,IFMG,220,-0.13,-0.031,91,220,0.395,1.985,152407.00,692.76,-0.002,0.079,2012,Agropecuária,Criação de bovinos
226,40.882,4mg000002,Barbacena,01512,0.647,3105608,IFSudeste,245,-0.047,0.016,96,245,0.48700000000000004,1.344,189170.32,772.12,0.076,0.148,2012,Agropecuária,Criação de bovinos
227,40.59,4mg060400,Bambui,01512,0.743,3105103,IFMG,256,0.099,-0.024,115,256,0.192,13.662,248990.99,972.62,0.349,0.097,2012,Agropecuária,Criação de bovinos
228,39.969,4mg020000,Almenara,01512,0.726,3101706,IFNMG,318,0.046,0.027,193,318,0.261,10.153,205303.32,645.61,0.174,0.127,2012,Agropecuária,Criação de bovinos
229,41.232,4mg060300,Bom Sucesso,01512,0.778,3108008,IFSudeste,328,-0.041,0.011,141,328,0.08800000000000001,22.857,230304.96,702.15,0.106,0.119,2012,Agropecuária,Criação de bovinos
230,37.992,4mg080002,Ibia,01512,0.779,3129509,IFTM,381,-0.005,0.036,136,381,0.078,21.757,424120.34,1113.18,0.137,0.169,2012,Agropecuária,Criação de bovinos
231,39.64,4mg080000,Araxa,01512,0.664,3104007,CEFET,403,-0.045,-0.059,194,403,0.384,2.666,423788.34,1051.58,0.106,0.062,2012,Agropecuária,Criação de bovinos
232,38.043,4mg050204,Janauba,01512,0.604,3135100,IFNMG,421,-0.067,-0.006,91,421,0.687,9.497,358319.12,851.11,0.032,0.088,2012,Agropecuária,Criação de bovinos
233,41.024,4mg080100,Campina Verde,01512,0.728,3111101,IFTM,423,-0.012,0.0,290,423,0.26899999999999996,38.475,431525.46,1020.16,0.087,0.11,2012,Agropecuária,Criação de bovinos
234,41.875,4mg110311,Muriae,01512,0.603,3143906,IFSudeste,527,0.004,-0.027,230,527,0.642,3.437,365688.90,693.91,0.121,0.077,2012,Agropecuária,Criação de bovinos
235,43.643,4mg110111,Juiz de Fora,01512,0.6409999999999999,3136702,IFSudeste,580,-0.027,-0.04,321,580,0.387,0.503,424504.98,731.91,0.099,0.053,2012,Agropecuária,Criação de bovinos
236,41.693,4mg110007,Leopoldina,01512,0.623,3138401,CEFET,612,0.027,-0.029,298,612,0.578,10.427,429092.86,701.13,0.163,0.076,2012,Agropecuária,Criação de bovinos
237,38.742,4mg080408,Patrocinio,01512,0.614,3148103,IFTM,623,-0.017,0.013,270,623,0.617,6.549,608306.28,976.42,0.134,0.122,2012,Agropecuária,Criação de bovinos
238,39.82,4mg040005,Paracatu,01512,0.675,3147006,IFTM,665,-0.032,0.035,349,665,0.425,5.523,666074.57,1001.62,0.108,0.134,2012,Agropecuária,Criação de bovinos
239,39.645,4mg070310,Passos,01512,0.563,3147907,IFSUL,667,0.14,0.022,309,667,0.7709999999999999,5.686,675104.59,1012.15,0.391,0.139,2012,Agropecuária,Criação de bovinos
240,39.99,4mg010103,Curvelo,01512,0.615,3120904,CEFET,675,-0.041,0.008,264,675,0.629,9.126,568052.79,841.56,0.083,0.11,2012,Agropecuária,Criação de bovinos
241,46.312,4mg030019,Santa Luzia,01512,0.736,3157807,IFMG,32,-0.135,-0.029,21,32,0.129,0.194,29932.36,935.39,-0.008,0.082,2013,Agropecuária,Criação de bovinos
242,37.873,4mg060405,Piumhi,01512,0.6609999999999999,3151503,IFMG,166,-0.073,-0.066,83,166,0.475,5.126,146154.93,880.45,0.058,0.033,2012,Agropecuária,Criação de bovinos
243,42.205,4mg030501,Itabirito,01512,0.889,3131901,IFMG,39,0.0,0.028,18,39,-0.43,0.263,38222.62,980.07,0.178,0.134,2013,Agropecuária,Criação de bovinos
244,42.702,4mg030001,Betim,01512,0.882,3106705,IFMG,57,0.075,-0.003,28,57,-0.46299999999999997,0.049,53626.10,940.81,0.137,0.088,2013,Agropecuária,Criação de bovinos
245,40.71,4mg060300,Bom Sucesso,01512,0.74,3108008,IFSudeste,321,-0.021,0.002,130,321,0.218,23.84,241651.67,752.81,0.049,0.104,2013,Agropecuária,Criação de bovinos
246,40.09,4mg080002,Ibia,01512,0.736,3129509,IFTM,344,-0.097,-0.008,142,344,0.213,18.275,393845.90,1144.90,-0.071,0.097,2013,Agropecuária,Criação de bovinos
247,39.06,4mg050204,Janauba,01512,0.615,3135100,IFNMG,435,0.033,-0.016,92,435,0.612,9.233,420895.60,967.58,0.175,0.084,2013,Agropecuária,Criação de bovinos
248,40.13,4mg080100,Campina Verde,01512,0.741,3111101,IFTM,437,0.033,0.007,299,437,0.20800000000000002,34.779,480140.29,1098.72,0.113,0.105,2013,Agropecuária,Criação de bovinos
249,39.064,4mg080000,Araxa,01512,0.669,3104007,CEFET,497,0.233,0.021,199,497,0.349,4.494,866932.00,1744.33,1.046,0.238,2013,Agropecuária,Criação de bovinos
250,41.105,4mg110311,Muriae,01512,0.598,3143906,IFSudeste,533,0.011,-0.022,238,533,0.621,3.417,409715.23,768.70,0.12,0.09,2013,Agropecuária,Criação de bovinos
251,43.781,4mg110111,Juiz de Fora,01512,0.645,3136702,IFSudeste,575,-0.009,-0.026,311,575,0.34600000000000003,0.488,460863.77,801.50,0.086,0.071,2013,Agropecuária,Criação de bovinos
252,40.472,4mg040002,Joao Pinheiro,01512,0.741,3136306,IFTM,602,-0.111,0.052,331,602,0.191,9.817,622449.60,1033.97,-0.027,0.161,2013,Agropecuária,Criação de bovinos
253,38.899,4mg080408,Patrocinio,01512,0.605,3148103,IFTM,653,0.048,0.03,287,653,0.621,6.614,699729.68,1071.56,0.15,0.143,2013,Agropecuária,Criação de bovinos
254,41.358,4mg020000,Almenara,01512,0.7,3101706,IFNMG,302,-0.05,0.006,190,302,0.335,10.224,216500.16,716.89,0.055,0.111,2013,Agropecuária,Criação de bovinos
255,42.694,4mg110007,Leopoldina,01512,0.64,3138401,CEFET,653,0.067,-0.019,306,653,0.495,10.539,498252.68,763.02,0.161,0.082,2013,Agropecuária,Criação de bovinos
256,40.213,4mg040005,Paracatu,01512,0.653,3147006,IFTM,675,0.015,-0.001,360,675,0.47200000000000003,5.484,734223.05,1087.74,0.102,0.101,2013,Agropecuária,Criação de bovinos
257,40.136,4mg050413,Montes Claros,01512,0.602,3143302,IFNMG,707,-0.077,-0.023,411,707,0.5820000000000001,1.133,538524.69,761.70,-0.039,0.069,2013,Agropecuária,Criação de bovinos
258,40.865,4mg070310,Passos,01512,0.563,3147907,IFSUL,716,0.073,0.049,323,716,0.743,6.1,789757.11,1103.01,0.17,0.171,2013,Agropecuária,Criação de bovinos
259,40.417,4mg030000,Belo Horizonte,01512,0.792,3106200,IFMG,733,-0.187,-0.078,189,737,-0.14300000000000002,0.081,1029395.43,1396.74,-0.066,0.02,2013,Agropecuária,Criação de bovinos
260,41.862,4mg080204,Ituiutaba,01512,0.667,3134202,IFTM,746,0.092,-0.008,387,746,0.382,6.621,816061.67,1093.92,0.212,0.103,2013,Agropecuária,Criação de bovinos
261,41.105,4mg100209,Governador Valadares,01512,0.542,3127701,IFMG,784,-0.133,-0.003,362,784,0.765,2.15,681073.20,868.72,-0.07,0.096,2013,Agropecuária,Criação de bovinos
262,38.737,4mg080306,Patos de Minas,01512,0.529,3148004,IFTM,843,0.051,0.008,364,843,0.847,4.318,927691.69,1100.47,0.179,0.119,2013,Agropecuária,Criação de bovinos
263,37.794,4mg090112,Teofilo Otoni,01512,0.61,3168606,IFNMG,925,0.158,-0.002,451,927,0.5720000000000001,6.13,713595.96,769.79,0.264,0.104,2013,Agropecuária,Criação de bovinos
264,40.688,4mg080609,Uberlandia,01512,0.579,3170206,IFTM,1109,0.048,-0.014,485,1109,0.557,0.886,1282396.75,1156.35,0.14,0.092,2013,Agropecuária,Criação de bovinos
265,40.524,4mg010103,Curvelo,01512,0.628,3120904,CEFET,660,-0.022,0.011,276,660,0.557,8.015,606148.11,918.41,0.067,0.114,2013,Agropecuária,Criação de bovinos
266,42.371,4mg060103,Divinopolis,01512,0.5589999999999999,3122306,CEFET,251,0.459,-0.068,144,251,0.64,0.811,270412.74,1077.34,0.543,0.028,2013,Agropecuária,Criação de bovinos
